rating,review_count,price_level,lat,lng,suitability
0.725,0.0050556117290192,0.3333333333333333,0.37564802750137,0.779936363401248,0.48262923639717
0.825,0.0021907650825749,0.3333333333333333,0.4671342629813466,0.1694389114518344,0.4958192215797649
0.8,0.0018537243006403,0.3333333333333333,0.2273294336170579,0.616964585974074,0.4961041516030821
0.875,0.0074148972025615,0.0,0.4103019045770679,0.6687016581731768,0.6061746472982807
0.725,0.0043815301651499,0.3333333333333333,0.298023342851593,0.435884833277214,0.4613432011893186
0.875,0.0053926525109538,0.0,0.2703002411910233,0.1215821196678916,0.5712119137962319
0.875,0.0028648466464442,0.3333333333333333,0.6530731058190895,0.5873968492121548,0.5462162850788289
0.8,0.0023592854735422,0.3333333333333333,0.1386155083030757,0.689396487052818,0.4954417187431908
0.825,0.0261206605999325,0.3333333333333333,0.6492889024424358,0.5127402540290404,0.529270989336887
0.8,0.0537580047185709,0.3333333333333333,0.2758448615231259,0.5949763302894553,0.5130017943395337
0.8999999999999999,0.018705763397371,0.0,0.6530731058190895,0.7545981322916759,0.6359952909247496
0.725,0.0043815301651499,0.3333333333333333,0.163566299797651,0.0426830845642598,0.4349602616009738
0.7749999999999999,0.0055611729019211,0.3333333333333333,0.3811926478334726,0.7579481077166292,0.5019587229814148
0.75,0.0035389282103134,0.0,0.894638352138827,0.5644773262281433,0.5740174623814427
0.75,0.0023592854735422,0.3333333333333333,0.8760500124753889,0.1383966681326001,0.4847634530057955
0.75,0.0018537243006403,0.3333333333333333,0.1815863158770412,0.562640660165016,0.4711007994256284
0.875,0.0003370407819346,0.3333333333333333,0.6170330736603091,0.5046175336935903,0.5395169759356088
0.825,0.0055611729019211,0.3333333333333333,0.0207923262454983,0.8342602892100786,0.5077543159766885
0.8,0.0018537243006403,0.3333333333333333,0.3631726317540824,0.2522182269706263,0.484658993559761
0.8999999999999999,0.0092686215032018,0.0,0.4685204180643723,0.2974881651446139,0.6010810156114098
0.8,0.0124705089315807,0.3333333333333333,0.4089157494940423,0.517370721990801,0.5033888095870498
0.8999999999999999,0.0050556117290192,0.0,0.4477280918189308,0.499262746721115,0.608866225445708
0.8500000000000001,0.0183687226154364,0.0,0.9681184330902964,0.6032671961093001,0.624079898244611
0.875,0.0077519379844961,0.3333333333333333,0.617282581575239,0.526605789378209,0.5428533332763547
0.7749999999999999,0.0018537243006403,0.3333333333333333,0.4671342629813466,0.2095351424061391,0.4777229208928997
0.875,0.0200539265251095,1.0,0.3396079953425328,0.823912874770258,0.4141922214631724
0.8999999999999999,0.0574654533198517,0.3333333333333333,0.7227689833939053,0.582572367229659,0.575840036860467
0.825,0.1885743174924165,0.3333333333333333,0.6849269496271404,0.5476627777634349,0.5815351149505872
0.8,0.0023592854735422,0.3333333333333333,0.4699065731473979,0.2949013115348862,0.4922815132095103
0.825,0.0018537243006403,0.0,0.8871392531396509,0.1332229609126898,0.5815742279928092
0.825,0.001685203909673,0.3333333333333333,0.7002023786421319,0.5524743254779878,0.5264727297122412
0.925,0.1144253454668014,0.3333333333333333,0.6445621136092541,0.3272369816590981,0.5862508917367915
0.825,0.0028648466464442,0.0,0.4227773003244124,0.3298238352690532,0.5684895107736065
0.8,0.0183687226154364,0.3333333333333333,0.2800033267722028,0.5949763302894553,0.5025929329710472
0.7749999999999999,0.0045500505561172,0.3333333333333333,0.4602034875662184,0.5755749282147917,0.496487269289219
